Raw,Filtered
222.00,342.42
0.00,304.65
215.00,329.31
19.00,302.65
235.00,336.78
19.00,320.98
215.00,351.66
9.00,338.05
244.00,370.08
14.00,339.48
247.00,370.76
19.00,343.39
254.00,378.19
16.00,358.73
259.00,395.76
52.00,386.75
279.00,425.32
48.00,420.70
288.00,462.04
65.00,463.31
324.00,504.99
61.00,500.57
322.00,539.11
64.00,530.39
331.00,562.52
53.00,539.77
337.00,567.29
83.00,546.46
347.00,574.21
100.00,569.94
314.00,592.43
134.00,610.16
297.00,614.76
83.00,610.34
324.00,615.57
110.00,588.57
280.00,576.12
70.00,547.18
290.00,547.38
128.00,533.25
278.00,532.40
84.00,532.75
290.00,549.21
102.00,549.24
289.00,556.87
126.00,559.00
288.00,561.50
164.00,582.13
257.00,573.79
211.00,547.00
251.00,554.83
162.00,609.59
246.00,592.16
201.00,553.09
236.00,538.53
151.00,560.36
233.00,539.13
188.00,499.50
272.00,506.41
151.00,547.43
255.00,551.88
185.00,525.45
274.00,546.48
151.00,588.35
288.00,590.07
223.00,558.53
327.00,582.25
204.00,561.90
410.00,1340.34
266.00,620.08
454.00,1625.11
207.00,670.25
138.00,802.00
0.00,771.76
63.00,637.75
0.00,389.15
0.00,134.95
0.00,-68.37
0.00,-170.94
0.00,-174.84
0.00,-113.08
0.00,-4.55
0.00,84.51
0.00,130.13
0.00,125.94
0.00,79.86
0.00,16.69
0.00,-36.99
0.00,-69.03
0.00,-54.11
0.00,-34.28
0.00,-17.60
0.00,16.88
87.00,63.78
0.00,68.06
0.00,84.63
0.00,81.00
0.00,55.17
0.00,34.85
0.00,14.28
0.00,0.53
40.00,7.07
0.00,1.39
0.00,23.95
0.00,44.65
0.00,36.97
0.00,29.06
0.00,19.27
0.00,6.22
467.00,387.72
462.00,909.56
454.00,1704.80
449.00,2438.20
479.00,2894.41
471.00,2953.00
461.00,2692.91
453.00,2256.97
448.00,1819.76
478.00,1555.03
471.00,1498.73
463.00,1647.05
460.00,1900.94
452.00,2138.25
446.00,2275.06
477.00,2309.74
470.00,2230.52
463.00,2109.09
455.00,1984.22
448.00,1889.18
447.00,1844.87
474.00,1876.45
464.00,1939.32
458.00,2025.26
450.00,2085.80
447.00,2099.78
476.00,2093.92
465.00,2052.78
0.00,417.42
0.00,547.51
0.00,428.62
0.00,188.57
0.00,-97.36
0.00,-299.65
0.00,-348.09
0.00,-290.29
0.00,-140.47
0.00,34.89
0.00,143.00
0.00,190.87
0.00,166.53
0.00,74.22
0.00,-10.48
0.00,-76.66
0.00,-114.42
0.00,-73.56
0.00,-43.49
128.00,40.73
446.00,211.23
475.00,367.48
469.00,576.75
462.00,822.20
455.00,1020.01
450.00,1147.06
446.00,1190.59
477.00,1151.30
469.00,1073.34
461.00,1000.89
454.00,945.95
449.00,943.32
481.00,984.63
473.00,1027.79
462.00,1083.33
452.00,1116.36
0.00,1143.78
0.00,1061.21
0.00,767.44
0.00,372.75
0.00,-0.83
0.00,-259.46
0.00,-339.67
0.00,-266.69
477.00,17.72
472.00,276.26
465.00,577.34
459.00,864.24
453.00,1085.03
449.00,1192.19
446.00,1189.54
476.00,1125.28
469.00,1022.69
463.00,943.42
458.00,915.86
452.00,931.88
447.00,983.45
478.00,1054.90
469.00,1100.58
377.00,1098.61
0.00,1112.45
0.00,984.99
0.00,666.54
0.00,286.72
0.00,-64.95
0.00,-279.61
429.00,-131.94
478.00,69.56
471.00,391.65
467.00,767.68
460.00,1078.83
455.00,1273.72
447.00,1316.76
480.00,1237.56
471.00,1098.96
464.00,964.29
456.00,878.23
449.00,874.19
448.00,923.99
0.00,1033.64
99.00,1107.14
0.00,927.03
0.00,623.75
0.00,255.18
22.00,-63.57
99.00,-216.48
445.00,-61.76
475.00,157.93
471.00,487.87
464.00,840.63
459.00,1121.63
452.00,1281.72
445.00,1293.14
477.00,1202.79
468.00,1065.60
455.00,938.07
447.00,869.71
467.00,884.04
0.00,948.47
307.00,956.87
0.00,880.51
190.00,777.24
0.00,493.26
140.00,309.47
468.00,291.44
457.00,329.51
449.00,512.97
477.00,776.14
464.00,1024.83
454.00,1210.50
472.00,1283.47
467.00,1247.63
457.00,1150.99
449.00,1027.54
243.00,964.65
0.00,850.55
0.00,704.61
0.00,486.04
0.00,245.29
0.00,24.75
0.00,-108.70
357.00,-0.58
446.00,148.52
472.00,402.22
461.00,700.48
451.00,976.81
445.00,1173.89
471.00,1252.78
463.00,1216.01
454.00,1118.83
396.00,984.02
0.00,847.11
0.00,714.30
0.00,480.20
0.00,239.45
0.00,23.33
0.00,-121.30
0.00,-161.07
0.00,-113.33
0.00,-33.67
0.00,58.19
205.00,179.87
228.00,273.37
334.00,368.13
268.00,543.41
328.00,635.33
280.00,839.99
202.00,952.23
160.00,955.53
0.00,819.47
0.00,600.22
0.00,318.66
0.00,61.33
0.00,-124.55
0.00,-198.06
0.00,-138.33
0.00,-80.29
0.00,32.47
0.00,118.40
0.00,142.02
0.00,105.09
0.00,65.81
0.00,-6.93
0.00,-55.28
0.00,-50.34
0.00,-44.32
0.00,-21.20
0.00,-3.64
0.00,5.23
0.00,16.97
0.00,13.14
0.00,3.99
0.00,1.49
0.00,-8.48
0.00,-11.91
0.00,-6.14
0.00,-6.66
0.00,-0.98
0.00,6.06
0.00,3.24
0.00,5.07
0.00,4.72
0.00,-2.09
0.00,-1.05
0.00,-1.89
0.00,-5.03
0.00,-0.25
0.00,0.14
0.00,-0.82
0.00,3.45
0.00,1.30
0.00,-0.31
0.00,2.04
0.00,-1.42
0.00,-1.65
0.00,0.77
0.00,-1.87
0.00,-0.27
99.00,26.60
460.00,171.32
453.00,311.86
0.00,522.93
0.00,757.89
0.00,804.16
0.00,649.19
0.00,354.68
0.00,36.41
0.00,-202.18
0.00,-309.08
0.00,-275.00
0.00,-165.96
0.00,-3.49
0.00,127.13
0.00,186.02
0.00,138.56
0.00,87.03
46.00,13.99
470.00,106.71
461.00,221.02
450.00,439.86
0.00,781.58
0.00,1056.67
0.00,1045.23
0.00,778.54
0.00,355.93
0.00,-62.31
0.00,-338.13
0.00,-429.47
0.00,-341.04
0.00,-139.64
0.00,67.13
0.00,215.85
0.00,265.91
0.00,185.21
0.00,108.11
0.00,-15.30
0.00,-110.71
0.00,-140.97
0.00,-101.63
0.00,-64.27
0.00,8.98
0.00,60.47
0.00,52.46
0.00,45.58
0.00,24.11
0.00,2.90
0.00,-5.71
0.00,-16.07
446.00,128.73
470.00,266.14
462.00,480.16
448.00,744.45
476.00,999.28
461.00,1163.33
450.00,1229.75
455.00,1201.54
0.00,1093.00
0.00,880.81
0.00,525.19
0.00,146.79
0.00,-152.08
0.00,-303.67
0.00,-291.27
0.00,-183.34
0.00,-12.09
0.00,135.27
0.00,205.00
176.00,248.86
445.00,315.53
465.00,393.98
474.00,559.55
463.00,777.85
450.00,987.58
478.00,1152.69
0.00,1290.72
0.00,1204.32
0.00,843.64
0.00,356.71
0.00,-108.74
0.00,-401.43
0.00,-466.89
0.00,-331.97
0.00,-108.99
0.00,120.58
88.00,290.85
454.00,424.29
444.00,494.34
473.00,615.23
462.00,775.20
451.00,937.68
476.00,1072.93
278.00,1296.54
0.00,1259.92
0.00,1034.91
0.00,646.00
0.00,191.04
0.00,-175.84
0.00,-357.47
0.00,-365.68
0.00,-234.77
464.00,80.11
457.00,323.83
446.00,604.56
471.00,875.16
459.00,1057.99
448.00,1159.72
477.00,1175.42
464.00,1110.24
452.00,1035.28
445.00,965.41
0.00,902.45
0.00,840.07
0.00,640.88
0.00,365.86
0.00,91.97
0.00,-121.12
0.00,-212.99
0.00,-191.97
477.00,42.15
465.00,261.16
455.00,543.64
445.00,829.24
473.00,1073.52
457.00,1200.73
445.00,1215.93
471.00,1162.44
460.00,1056.61
448.00,960.28
0.00,876.01
0.00,793.02
0.00,603.45
0.00,350.90
0.00,87.77
0.00,-104.08
0.00,-187.56
1.00,-177.05
452.00,48.57
479.00,263.64
466.00,531.58
455.00,824.42
450.00,1062.15
469.00,1200.81
457.00,1229.85
448.00,1165.75
475.00,1067.39
462.00,974.80
450.00,916.61
0.00,898.77
0.00,881.75
0.00,713.87
0.00,465.44
0.00,161.79
0.00,-88.88
0.00,-215.94
0.00,-223.15
0.00,-147.92
0.00,-13.87
453.00,204.76
477.00,371.51
468.00,585.66
454.00,807.74
447.00,1002.65
469.00,1138.41
454.00,1172.86
445.00,1141.00
0.00,1059.18
0.00,873.95
0.00,567.37
0.00,203.56
0.00,-108.17
0.00,-273.39
0.00,-282.67
385.00,-59.93
473.00,198.46
462.00,500.86
453.00,807.26
474.00,1069.61
471.00,1215.90
461.00,1241.34
451.00,1181.58
470.00,1077.97
470.00,976.56
461.00,922.03
290.00,994.42
0.00,991.98
0.00,926.46
0.00,708.96
0.00,393.64
0.00,77.41
0.00,-156.22
0.00,-258.76
0.00,-229.93
0.00,-137.18
446.00,117.61
474.00,331.15
461.00,577.03
451.00,827.02
478.00,1040.57
469.00,1162.38
458.00,1193.10
0.00,1168.00
0.00,986.59
0.00,634.51
0.00,207.77
0.00,-154.64
0.00,-350.97
0.00,-357.09
0.00,-236.99
0.00,-39.87
288.00,232.31
451.00,401.25
479.00,578.46
467.00,766.82
457.00,935.29
447.00,1068.42
474.00,1142.53
462.00,1138.07
0.00,1105.56
0.00,952.99
0.00,619.47
0.00,242.52
0.00,-98.05
0.00,-298.88
0.00,-321.79
0.00,-223.41
0.00,-55.28
0.00,111.80
450.00,297.22
478.00,429.19
465.00,600.17
455.00,785.61
448.00,971.65
471.00,1109.31
460.00,1157.32
379.00,1128.52
0.00,1068.57
0.00,871.37
0.00,535.15
0.00,156.19
0.00,-156.45
0.00,-309.55
0.00,-307.82
0.00,-201.95
470.00,92.63
456.00,323.65
449.00,591.86
474.00,866.32
465.00,1063.36
454.00,1170.96
446.00,1187.55
267.00,1217.37
0.00,1036.23
0.00,756.76
0.00,393.02
0.00,46.86
0.00,-191.64
0.00,-280.82
0.00,-232.61
0.00,-98.33
0.00,52.33
476.00,269.20
464.00,413.41
454.00,601.40
447.00,806.14
474.00,996.50
461.00,1117.01
451.00,1161.87
478.00,1151.65
467.00,1092.76
0.00,1006.82
0.00,869.37
0.00,579.36
0.00,258.47
0.00,-33.02
0.00,-216.95
0.00,-259.72
0.00,-180.82
0.00,-53.06
452.00,185.94
445.00,360.59
469.00,588.56
458.00,819.09
449.00,1008.45
480.00,1140.26
468.00,1179.22
458.00,1147.31
0.00,1074.02
0.00,901.72
0.00,582.91
0.00,217.12
0.00,-99.08
0.00,-278.33
0.00,-293.36
79.00,-177.98
455.00,93.29
447.00,343.01
476.00,627.66
465.00,894.36
452.00,1092.94
445.00,1184.33
472.00,1193.02
462.00,1123.97
452.00,1026.33
447.00,953.72
0.00,890.41
0.00,820.71
0.00,634.74
0.00,366.68
0.00,88.85
0.00,-114.56
0.00,-209.92
0.00,-196.97
0.00,-115.16
0.00,5.66
479.00,220.88
467.00,376.89
455.00,579.70
446.00,802.59
472.00,1008.93
464.00,1134.89
455.00,1179.30
341.00,1288.65
0.00,1139.26
0.00,884.40
0.00,519.66
0.00,129.99
0.00,-161.53
0.00,-293.65
0.00,-281.30
0.00,-169.42
0.00,5.51
480.00,242.36
468.00,412.53
456.00,617.25
448.00,822.66
473.00,1014.33
459.00,1125.74
401.00,1140.24
0.00,1133.95
0.00,955.18
0.00,606.90
0.00,194.89
0.00,-160.70
0.00,-351.18
0.00,-348.97
0.00,-235.32
447.00,63.06
474.00,327.07
461.00,599.16
450.00,868.52
477.00,1081.57
466.00,1177.91
455.00,1191.72
445.00,1130.40
474.00,1041.97
463.00,970.56
68.00,925.01
0.00,857.14
0.00,694.13
0.00,448.63
0.00,158.01
0.00,-66.74
0.00,-192.48
1.00,-203.32
446.00,22.71
474.00,237.95
463.00,520.74
451.00,824.90
479.00,1075.12
466.00,1218.48
456.00,1250.38
446.00,1180.32
470.00,1079.37
0.00,926.67
0.00,755.77
0.00,500.76
0.00,217.56
0.00,-29.69
0.00,-169.78
0.00,-197.13
0.00,-137.81
0.00,-25.42
475.00,198.23
468.00,361.98
459.00,585.49
447.00,816.99
473.00,1022.38
461.00,1151.53
452.00,1185.92
445.00,1147.81
472.00,1081.21
0.00,963.04
0.00,815.77
0.00,545.49
0.00,239.10
0.00,-29.00
0.00,-193.60
0.00,-233.44
0.00,-158.58
474.00,91.39
463.00,302.52
453.00,569.93
446.00,841.51
470.00,1063.38
460.00,1183.93
451.00,1202.71
240.00,1231.38
0.00,1043.71
0.00,742.75
0.00,368.08
0.00,13.83
0.00,-222.05
0.00,-295.31
0.00,-213.29
0.00,-75.31
0.00,79.24
0.00,180.21
456.00,325.48
445.00,405.04
469.00,551.19
461.00,743.70
450.00,938.85
476.00,1096.44
466.00,1179.47
0.00,1226.07
0.00,1087.79
0.00,718.54
0.00,268.70
0.00,-138.43
0.00,-376.75
0.00,-411.83
0.00,-283.11
461.00,35.39
451.00,306.69
451.00,603.44
470.00,889.88
460.00,1090.58
450.00,1183.17
478.00,1193.56
466.00,1123.00
457.00,1030.33
446.00,959.66
0.00,898.80
0.00,831.76
0.00,642.40
0.00,368.42
0.00,88.18
0.00,-119.39
0.00,-216.10
0.00,-200.01
0.00,-118.66
472.00,128.40
462.00,324.82
453.00,572.43
446.00,824.10
472.00,1038.10
461.00,1160.56
0.00,1241.45
0.00,1113.43
0.00,731.29
0.00,261.61
0.00,-161.03
0.00,-410.08
0.00,-441.59
0.00,-300.29
0.00,-78.75
477.00,222.13
468.00,431.18
456.00,661.57
447.00,875.22
474.00,1041.25
464.00,1131.99
452.00,1144.68
460.00,1105.37
467.00,1048.79
0.00,966.40
0.00,848.34
0.00,578.46
0.00,278.84
0.00,-3.76
0.00,-188.06
0.00,-246.76
0.00,-176.80
463.00,70.94
451.00,284.19
479.00,565.20
465.00,847.87
454.00,1071.68
446.00,1196.82
468.00,1223.74
454.00,1155.15
446.00,1051.70
0.00,916.85
0.00,760.02
1.00,503.48
0.00,224.04
0.00,-23.30
0.00,-170.60
0.00,-201.43
0.00,-140.90
0.00,-32.22
445.00,185.02
469.00,353.30
456.00,570.63
446.00,802.64
471.00,1007.93
457.00,1138.37
448.00,1178.54
478.00,1154.54
0.00,1071.21
0.00,892.55
0.00,576.50
0.00,212.06
0.00,-102.25
0.00,-276.31
0.00,-288.94
0.00,-195.64
456.00,79.50
446.00,310.66
470.00,582.53
460.00,850.78
449.00,1058.35
474.00,1174.98
462.00,1195.50
448.00,1138.09
477.00,1055.89
0.00,943.69
0.00,806.65
0.00,537.44
0.00,256.16
0.00,-8.82
0.00,-177.71
0.00,-219.47
0.00,-159.65
0.00,-50.18
481.00,189.56
467.00,360.61
458.00,591.68
446.00,832.16
471.00,1032.60
457.00,1155.36
449.00,1185.76
474.00,1147.13
0.00,1054.91
0.00,874.01
0.00,560.22
0.00,206.77
0.00,-98.50
0.00,-268.03
0.00,-276.69
0.00,-187.95
464.00,85.00
450.00,315.39
476.00,586.39
461.00,854.96
451.00,1066.75
476.00,1183.22
462.00,1203.64
451.00,1146.81
478.00,1060.25
0.00,946.05
0.00,807.37
0.00,535.19
0.00,254.73
0.00,-9.67
0.00,-178.88
0.00,-218.28
0.00,-158.89
0.00,-49.97
459.00,183.72
446.00,348.00
470.00,579.41
457.00,817.49
448.00,1009.48
473.00,1146.70
0.00,1238.68
0.00,1119.35
0.00,746.51
0.00,283.34
0.00,-147.00
0.00,-399.18
0.00,-442.46
0.00,-309.09
0.00,-86.46
0.00,125.90
42.00,265.98
478.00,407.36
464.00,471.03
453.00,591.56
444.00,765.52
471.00,945.35
458.00,1080.22
450.00,1157.60
0.00,1197.36
0.00,1064.30
0.00,705.08
0.00,263.38
0.00,-130.93
0.00,-364.47
0.00,-402.49
0.00,-272.71
0.00,-71.24
0.00,122.31
0.00,238.78
457.00,369.41
450.00,426.69
466.00,552.92
456.00,729.37
447.00,917.46
202.00,1218.03
0.00,1276.99
0.00,1090.87
0.00,714.92
0.00,226.01
0.00,-183.41
0.00,-400.99
0.00,-418.97
0.00,-273.71
0.00,-45.51
0.00,150.75
466.00,354.91
450.00,468.59
479.00,621.47
466.00,796.29
453.00,964.25
479.00,1093.22
465.00,1156.93
11.00,1195.23
0.00,1063.41
0.00,708.12
0.00,283.14
0.00,-109.93
0.00,-345.49
0.00,-389.67
0.00,-272.15
0.00,-77.50
0.00,113.08
478.00,324.41
463.00,457.87
452.00,623.90
479.00,813.38
465.00,988.02
453.00,1105.48
480.00,1163.19
71.00,1206.56
0.00,1069.08
0.00,713.47
0.00,314.55
0.00,-70.36
0.00,-312.95
0.00,-366.24
0.00,-263.96
0.00,-87.05
252.00,181.32
458.00,370.25
447.00,552.85
472.00,759.57
461.00,928.76
449.00,1065.95
473.00,1140.29
460.00,1133.30
450.00,1098.27
449.00,1037.51
0.00,960.43
0.00,854.71
0.00,573.38
0.00,272.84
0.00,-3.12
0.00,-196.65
0.00,-252.68
0.00,-172.86
478.00,72.22
463.00,294.47
450.00,571.42
473.00,855.43
456.00,1080.84
479.00,1211.27
0.00,1278.67
0.00,1132.75
0.00,731.48
0.00,239.72
0.00,-188.07
0.00,-436.64
0.00,-454.60
0.00,-300.81
0.00,-70.26
0.00,151.88
12.00,278.63
463.00,398.73
449.00,450.13
474.00,566.11
460.00,733.06
447.00,921.32
473.00,1078.79
461.00,1167.65
451.00,1184.79
0.00,1150.41
0.00,980.03
0.00,635.94
0.00,217.89
0.00,-134.65
0.00,-333.09
0.00,-350.36
0.00,-229.11
463.00,67.89
451.00,316.59
476.00,608.31
462.00,877.61
449.00,1080.39
475.00,1192.32
463.00,1197.41
452.00,1132.74
479.00,1049.71
463.00,972.11
370.00,908.61
0.00,908.22
0.00,861.92
0.00,666.87
0.00,380.14
0.00,79.28
0.00,-146.47
0.00,-245.00
462.00,-59.64
448.00,151.24
472.00,469.76
459.00,804.14
449.00,1080.94
471.00,1250.78
459.00,1278.31
450.00,1201.68
471.00,1083.17
457.00,961.52
0.00,844.15
0.00,755.01
0.00,570.20
0.00,330.54
0.00,89.16
1.00,-90.97
0.00,-170.25
0.00,-131.36
448.00,75.06
467.00,274.24
455.00,533.63
445.00,814.66
468.00,1056.59
458.00,1191.64
447.00,1221.55
471.00,1172.87
458.00,1070.12
0.00,936.76
0.00,779.32
0.00,511.32
0.00,224.07
0.00,-29.77
0.00,-183.42
0.00,-211.96
0.00,-146.77
0.00,-34.86
0.00,78.39
456.00,256.22
466.00,384.08
454.00,565.72
462.00,777.78
469.00,982.96
455.00,1123.79
447.00,1178.94
469.00,1172.02
459.00,1104.86
0.00,998.79
0.00,843.75
0.00,552.38
0.00,225.93
0.00,-54.69
0.00,-225.52
0.00,-254.43
0.00,-169.14
0.00,-39.45
466.00,200.74
453.00,373.82
468.00,596.57
470.00,831.91
459.00,1024.47
449.00,1144.18
477.00,1190.28
463.00,1152.23
452.00,1078.73
0.00,979.77
0.00,831.06
0.00,551.38
0.00,241.66
0.00,-38.33
0.00,-207.63
0.00,-243.65
0.00,-170.92
0.00,-44.84
0.00,80.73
471.00,269.69
460.00,398.67
448.00,577.98
474.00,790.87
462.00,986.57
450.00,1119.79
476.00,1181.96
272.00,1285.47
0.00,1145.67
0.00,868.18
0.00,484.45
0.00,83.16
0.00,-207.69
0.00,-323.52
0.00,-292.60
0.00,-145.55
0.00,36.31
0.00,164.87
462.00,333.10
452.00,427.05
480.00,576.45
466.00,769.50
455.00,959.68
446.00,1096.59
10.00,1242.78
0.00,1167.13
0.00,821.63
0.00,360.38
0.00,-91.78
0.00,-384.54
0.00,-449.77
0.00,-323.19
0.00,-114.54
0.00,112.00
415.00,315.26
454.00,458.52
459.00,622.16
467.00,785.75
455.00,950.70
478.00,1079.77
465.00,1130.43
452.00,1141.49
478.00,1112.20
0.00,1039.65
0.00,912.72
0.00,603.67
0.00,258.40
0.00,-44.66
0.00,-244.92
0.00,-289.51
0.00,-191.62
0.00,-58.85
269.00,174.40
456.00,356.27
449.00,526.99
471.00,742.22
457.00,930.23
446.00,1067.03
471.00,1152.04
460.00,1149.04
451.00,1099.13
0.00,1024.12
0.00,866.32
0.00,568.72
0.00,235.89
0.00,-67.05
0.00,-242.35
0.00,-269.26
0.00,-190.72
0.00,-45.59
475.00,204.86
458.00,376.80
448.00,603.01
473.00,839.42
460.00,1021.47
449.00,1142.30
478.00,1181.46
466.00,1141.98
458.00,1079.33
0.00,981.96
0.00,841.22
0.00,568.33
0.00,252.90
0.00,-29.48
0.00,-202.18
0.00,-249.63
0.00,-172.68
0.00,-47.29
0.00,74.82
480.00,273.18
463.00,404.05
452.00,583.94
474.00,802.78
471.00,999.38
459.00,1130.74
447.00,1185.00
474.00,1173.69
0.00,1097.43
0.00,919.78
0.00,593.68
0.00,208.71
0.00,-114.38
1.00,-295.11
0.00,-308.70
0.00,-201.99
0.00,-34.42
449.00,214.60
475.00,399.84
463.00,613.58
450.00,832.84
475.00,1021.75
461.00,1135.19
448.00,1167.84
472.00,1141.57
0.00,1062.24
0.00,893.26
0.00,578.84
0.00,218.36
0.00,-93.63
0.00,-271.81
0.00,-289.76
0.00,-195.37
0.00,-39.25
0.00,109.25
479.00,300.29
467.00,422.82
454.00,595.90
451.00,790.47
468.00,982.95
453.00,1110.88
480.00,1170.63
467.00,1162.87
454.00,1106.74
0.00,1020.12
0.00,874.52
0.00,575.12
0.00,239.85
0.00,-53.29
0.00,-235.93
0.00,-270.36
0.00,-181.30
0.00,-47.57
461.00,196.74
452.00,374.33
479.00,602.05
466.00,835.33
455.00,1027.09
445.00,1144.21
473.00,1186.95
460.00,1145.00
0.00,1056.87
0.00,881.28
0.00,566.08
0.00,205.36
0.00,-99.95
0.00,-272.96
0.00,-284.90
0.00,-188.36
0.00,-33.57
0.00,113.17
119.00,227.87
475.00,353.84
463.00,450.95
453.00,604.43
466.00,806.17
468.00,998.33
454.00,1126.66
479.00,1194.94
467.00,1182.57
457.00,1118.10
1.00,1027.65
0.00,868.95
1.00,567.13
0.00,235.16
0.00,-60.30
0.00,-237.18
0.00,-263.61
0.00,-182.02
0.00,-44.11
346.00,163.08
467.00,345.96
456.00,545.50
446.00,763.30
471.00,959.56
459.00,1096.83
448.00,1154.94
476.00,1147.66
466.00,1096.49
0.00,1010.68
0.00,864.36
0.00,578.37
0.00,249.85
0.00,-46.10
1.00,-223.16
0.00,-264.36
0.00,-183.99
0.00,-47.72
0.00,83.97
463.00,275.02
451.00,402.45
481.00,587.42
464.00,791.26
452.00,986.15
478.00,1128.54
467.00,1186.56
454.00,1174.41
444.00,1107.54
0.00,1008.40
0.00,845.23
0.00,548.04
0.00,217.22
0.00,-68.34
0.00,-237.04
0.00,-258.08
0.00,-173.30
0.00,-37.00
0.00,97.46
466.00,282.26
452.00,400.37
480.00,586.71
465.00,787.15
452.00,981.13
459.00,1124.29
466.00,1181.53
0.00,1198.04
0.00,1043.31
0.00,672.36
0.00,237.52
0.00,-148.17
0.00,-371.64
0.00,-388.44
0.00,-263.24
0.00,-61.78
0.00,134.34
477.00,335.86
464.00,458.16
452.00,622.67
478.00,805.33
467.00,980.17
453.00,1105.17
447.00,1152.04
467.00,1153.08
0.00,1097.20
0.00,926.39
0.00,610.91
0.00,227.39
0.00,-107.45
0.00,-290.14
0.00,-314.93
0.00,-215.01
414.00,58.58
451.00,296.37
478.00,572.07
467.00,845.40
455.00,1052.74
447.00,1169.92
476.00,1203.41
462.00,1142.75
452.00,1054.69
63.00,964.24
0.00,820.18
0.00,588.89
0.00,307.27
0.00,34.66
0.00,-143.34
0.00,-205.28
0.00,-155.46
354.00,44.89
447.00,253.94
476.00,504.18
462.00,776.55
451.00,1006.64
449.00,1151.76
472.00,1211.24
460.00,1169.39
452.00,1081.67
0.00,963.52
0.00,797.37
0.00,521.47
0.00,219.69
0.00,-49.37
0.00,-203.81
0.00,-226.99
0.00,-159.73
0.00,-33.91
0.00,86.63
0.00,149.85
0.00,160.51
0.00,110.44
70.00,68.09
467.00,153.28
457.00,261.96
449.00,470.54
0.00,808.56
0.00,1063.14
0.00,1033.09
0.00,758.73
0.00,325.94
0.00,-88.10
0.00,-350.83
0.00,-436.39
0.00,-336.26
19.00,-121.76
469.00,170.20
456.00,403.16
446.00,653.51
471.00,878.87
458.00,1053.13
447.00,1141.12
474.00,1149.39
461.00,1108.43
0.00,1020.48
0.00,858.60
0.00,573.17
0.00,230.56
0.00,-69.32
0.00,-237.41
0.00,-270.81
0.00,-185.77
0.00,-38.59
0.00,92.73
467.00,283.23
456.00,409.96
447.00,577.48
469.00,785.44
454.00,974.80
446.00,1101.25
468.00,1165.98
454.00,1153.12
0.00,1088.50
0.00,920.07
0.00,597.14
0.00,211.57
0.00,-111.61
0.00,-295.57
0.00,-314.05
0.00,-204.40
0.00,-38.16
0.00,116.63
479.00,313.32
467.00,431.67
452.00,599.32
476.00,801.81
465.00,984.74
452.00,1115.59
479.00,1180.25
467.00,1169.30
456.00,1113.54
0.00,1025.37
0.00,872.59
0.00,575.15
0.00,238.04
0.00,-58.35
0.00,-236.95
0.00,-270.00
0.00,-183.39
469.00,80.60
465.00,308.45
453.00,580.19
476.00,862.98
462.00,1078.85
447.00,1193.11
471.00,1216.50
456.00,1151.67
446.00,1050.74
0.00,924.67
0.00,774.37
0.00,510.75
0.00,228.54
0.00,-23.88
0.00,-178.70
1.00,-210.73
0.00,-147.16
0.00,-37.21
473.00,194.32
460.00,360.92
447.00,582.10
474.00,827.63
461.00,1022.84
449.00,1149.06
474.00,1194.57
462.00,1154.89
470.00,1087.63
0.00,983.03
0.00,836.42
0.00,559.38
0.00,247.81
0.00,-32.97
0.00,-203.62
0.00,-245.17
24.00,-165.06
479.00,92.79
468.00,315.93
457.00,590.37
445.00,867.52
469.00,1086.42
457.00,1196.80
446.00,1206.66
471.00,1144.30
459.00,1044.50
449.00,960.52
0.00,884.12
0.00,810.82
0.00,620.00
0.00,353.37
0.00,83.70
0.00,-116.87
0.00,-207.26
0.00,-190.03
461.00,43.69
450.00,253.72
477.00,539.95
461.00,831.32
446.00,1066.71
472.00,1210.63
458.00,1234.51
445.00,1168.18
0.00,1036.97
0.00,820.96
0.00,482.37
0.00,131.08
0.00,-146.19
0.00,-282.63
0.00,-266.87
0.00,-167.96
0.00,-7.95
57.00,146.31
444.00,309.62
469.00,432.72
455.00,598.67
478.00,798.02
467.00,985.54
451.00,1118.56
473.00,1181.77
458.00,1171.56
0.00,1114.24
0.00,936.88
0.00,609.32
0.00,216.67
0.00,-120.01
0.00,-304.47
0.00,-321.41
0.00,-215.32
120.00,0.22
471.00,252.51
459.00,456.36
447.00,688.66
471.00,908.03
461.00,1064.73
447.00,1148.13
472.00,1157.46
460.00,1106.70
451.00,1039.98
0.00,953.64
0.00,835.23
0.00,566.53
0.00,269.00
0.00,-6.84
0.00,-188.05
0.00,-244.48
0.00,-171.79
459.00,72.34
446.00,283.44
473.00,562.88
463.00,842.15
453.00,1065.23
479.00,1202.20
141.00,1327.07
0.00,1189.50
0.00,836.18
0.00,371.79
0.00,-71.32
0.00,-355.44
446.00,-202.64
472.00,15.59
456.00,371.81
445.00,783.49
470.00,1122.07
457.00,1318.20
446.00,1352.35
467.00,1248.65
455.00,1086.85
460.00,938.71
465.00,845.44
454.00,845.54
479.00,919.45
470.00,1015.29
457.00,1116.63
447.00,1170.44
476.00,1180.58
468.00,1149.99
458.00,1087.34
454.00,1030.08
361.00,968.80
0.00,943.14
0.00,855.33
0.00,625.41
0.00,313.07
447.00,237.28
470.00,204.81
458.00,351.31
445.00,632.31
471.00,951.66
460.00,1197.02
447.00,1322.72
280.00,1467.66
0.00,1268.79
0.00,891.25
0.00,403.04
0.00,-56.67
0.00,-349.43
0.00,-426.86
11.00,-299.93
0.00,-95.67
175.00,177.61
